S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
3683.4,67.8,69.6,85.8,2508.6,44.4,1735.8,830.4,240.8,66.2,121.8,99.8,127.2,141.2,172.8,64.8,136.2,61.2,701.6285714285715,1225325.9387755103,137.35,992.2,782.4857142857143,87.4
3680.1,71.7,66.9,82.2,2445.9,41.1,1784.7,954.6,241.2,67.3,124.2,92.2,121.8,138.3,163.2,70.2,130.8,57.3,708.0142857142857,1227909.4897959183,134.65,987.925,797.8714285714285,86.1
3676.8,75.6,64.2,78.6,2383.2,37.8,1833.6,1078.8,241.6,68.4,126.6,84.6,116.4,135.4,153.6,75.6,125.4,53.4,714.4,1230493.0408163264,131.95,983.65,813.2571428571429,84.8
3673.5,79.5,61.5,75.0,2320.5,34.5,1882.5,1203.0,242.0,69.5,129.0,77.0,111.0,132.5,144.0,81.0,120.0,49.5,720.7857142857142,1233076.5918367347,129.25,979.375,828.6428571428571,83.5
3670.2,83.4,58.8,71.4,2257.8,31.200000000000003,1931.4,1327.2,242.4,70.6,131.4,69.4,105.6,129.6,134.4,86.4,114.6,45.6,727.1714285714286,1235660.1428571427,126.55,975.1,844.0285714285715,82.2
3666.9,87.3,56.099999999999994,67.8,2195.1,27.900000000000002,1980.3,1451.4,242.8,71.7,133.8,61.800000000000004,100.19999999999999,126.7,124.8,91.80000000000001,109.19999999999999,41.7,733.5571428571428,1238243.6938775508,123.85,970.825,859.4142857142857,80.9
3663.6,91.2,53.4,64.2,2132.4,24.6,2029.2,1575.6,243.2,72.8,136.2,54.2,94.8,123.8,115.2,97.2,103.8,37.8,739.9428571428571,1240827.2448979588,121.15,966.55,874.8,79.6
3660.3,95.1,50.7,60.6,2069.7,21.3,2078.1,1699.8,243.6,73.9,138.6,46.60000000000001,89.4,120.9,105.60000000000001,102.6,98.4,33.9,746.3285714285714,1243410.795918367,118.45,962.275,890.1857142857143,78.3
3657.0,99.0,48.0,57.0,2007.0,18.0,2127.0,1824.0,244.0,75.0,141.0,39.0,84.0,118.0,96.0,108.0,93.0,30.0,752.7142857142857,1245994.3469387752,115.75,958.0,905.5714285714286,77.0
3485.1,99.0,48.0,69.6,1862.4,20.1,2120.7,1780.8,258.0,75.0,137.4,40.6,81.0,119.7,90.3,114.9,92.4,34.2,728.3857142857142,1170469.6795918364,117.825,916.375,878.7,80.5
3313.2,99.0,48.0,82.2,1717.8,22.2,2114.4,1737.6,272.0,75.0,133.8,42.2,78.0,121.4,84.6,121.8,91.8,38.4,704.0571428571428,1094945.0122448977,119.9,874.75,851.8285714285714,84.0
3141.3,99.0,48.0,94.8,1573.2,24.3,2108.1,1694.4,286.0,75.0,130.2,43.8,75.0,123.1,78.9,128.7,91.2,42.6,679.7285714285714,1019420.3448979589,121.975,833.125,824.9571428571428,87.5
2969.4,99.0,48.0,107.4,1428.6,26.4,2101.8,1651.2,300.0,75.0,126.6,45.4,72.0,124.8,73.2,135.6,90.6,46.8,655.4,943895.6775510202,124.05,791.5,798.0857142857143,91.0
2797.5,99.0,48.0,120.0,1284.0,28.5,2095.5,1608.0,314.0,75.0,123.0,47.0,69.0,126.5,67.5,142.5,90.0,51.0,631.0714285714286,868371.0102040814,126.125,749.875,771.2142857142858,94.5
2625.6,99.0,48.0,132.6,1139.4,30.6,2089.2,1564.8,328.0,75.0,119.4,48.6,66.0,128.2,61.8,149.4,89.4,55.2,606.7428571428571,792846.3428571427,128.2,708.25,744.3428571428572,98.0
2453.7,99.0,48.0,145.2,994.8000000000001,32.7,2082.9,1521.6,342.0,75.0,115.8,50.2,63.0,129.9,56.1,156.3,88.8,59.400000000000006,582.4142857142857,717321.6755102039,130.275,666.625,717.4714285714285,101.5
2281.8,99.0,48.0,157.8,850.2,34.8,2076.6,1478.4,356.0,75.0,112.2,51.8,60.0,131.6,50.4,163.2,88.2,63.6,558.0857142857143,641797.0081632652,132.35,625.0,690.6,105.0
2109.8999999999996,99.0,48.0,170.39999999999998,705.6000000000001,36.900000000000006,2070.3,1435.2,370.0,75.0,108.6,53.4,57.0,133.3,44.699999999999996,170.1,87.6,67.80000000000001,533.7571428571429,566272.3408163264,134.425,583.375,663.7285714285715,108.5
1938.0,99.0,48.0,183.0,561.0,39.0,2064.0,1392.0,384.0,75.0,105.0,55.0,54.0,135.0,39.0,177.0,87.0,72.0,509.42857142857144,490747.67346938775,136.5,541.75,636.8571428571429,112.0
1761.6,95.1,53.5,182.7,544.2,39.0,2165.7,1392.0,384.0,74.2,100.5,56.7,54.0,135.0,48.0,178.8,91.2,73.5,502.72857142857146,506705.38775510207,139.925,498.075,647.7428571428571,114.5
1585.2,91.2,59.0,182.4,527.4,39.0,2267.4,1392.0,384.0,73.4,96.0,58.4,54.0,135.0,57.0,180.6,95.4,75.0,496.02857142857147,522663.10204081633,143.35,454.4,658.6285714285715,117.0
1408.8,87.3,64.5,182.1,510.6,39.0,2369.1,1392.0,384.0,72.6,91.5,60.1,54.0,135.0,66.0,182.4,99.6,76.5,489.3285714285714,538620.8163265307,146.775,410.725,669.5142857142857,119.5
